user_id,phase,theme,match,total_matches,weight
455dbb067ce7,initial,short_term_relief,0,1,0
455dbb067ce7,initial,skepticism_uncertainty,0,1,0
455dbb067ce7,initial,tradeoffs_balancing,0,1,0
455dbb067ce7,initial,urgency_basic_needs,0,1,0
455dbb067ce7,initial,visibility_salience,0,1,0
60d929ceffa5,initial,cost_effectiveness_impact,0,4,0
60d929ceffa5,initial,deservingness_targeting,1,4,0.25
60d929ceffa5,initial,effectiveness_skepticism,0,4,0
60d929ceffa5,initial,fairness_equity,0,4,0
60d929ceffa5,initial,global_scale_impact,0,4,0
60d929ceffa5,initial,local_community_focus,1,4,0.25
60d929ceffa5,initial,long_term_structural,1,4,0.25
60d929ceffa5,initial,moral_duty_compassion,0,4,0
60d929ceffa5,initial,personal_connection_identity,0,4,0
60d929ceffa5,initial,short_term_relief,0,4,0
60d929ceffa5,initial,skepticism_uncertainty,0,4,0
60d929ceffa5,initial,tradeoffs_balancing,0,4,0
60d929ceffa5,initial,urgency_basic_needs,1,4,0.25
60d929ceffa5,initial,visibility_salience,0,4,0
61fecb490ab2,initial,cost_effectiveness_impact,0,3,0
61fecb490ab2,initial,deservingness_targeting,0,3,0
61fecb490ab2,initial,effectiveness_skepticism,0,3,0
61fecb490ab2,initial,fairness_equity,0,3,0
61fecb490ab2,initial,global_scale_impact,0,3,0
61fecb490ab2,initial,local_community_focus,1,3,0.3333333333333333
61fecb490ab2,initial,long_term_structural,0,3,0
61fecb490ab2,initial,moral_duty_compassion,1,3,0.3333333333333333
61fecb490ab2,initial,personal_connection_identity,1,3,0.3333333333333333
61fecb490ab2,initial,short_term_relief,0,3,0
61fecb490ab2,initial,skepticism_uncertainty,0,3,0
61fecb490ab2,initial,tradeoffs_balancing,0,3,0
61fecb490ab2,initial,urgency_basic_needs,0,3,0
61fecb490ab2,initial,visibility_salience,0,3,0
679457c68ee8,initial,cost_effectiveness_impact,0,0,0
679457c68ee8,initial,deservingness_targeting,0,0,0
679457c68ee8,initial,effectiveness_skepticism,0,0,0
679457c68ee8,initial,fairness_equity,0,0,0
679457c68ee8,initial,global_scale_impact,0,0,0
679457c68ee8,initial,local_community_focus,0,0,0
679457c68ee8,initial,long_term_structural,0,0,0
679457c68ee8,initial,moral_duty_compassion,0,0,0
679457c68ee8,initial,personal_connection_identity,0,0,0
679457c68ee8,initial,short_term_relief,0,0,0
679457c68ee8,initial,skepticism_uncertainty,0,0,0
679457c68ee8,initial,tradeoffs_balancing,0,0,0
679457c68ee8,initial,urgency_basic_needs,0,0,0
679457c68ee8,initial,visibility_salience,0,0,0
84b4783bae78,initial,cost_effectiveness_impact,0,3,0
84b4783bae78,initial,deservingness_targeting,1,3,0.3333333333333333
84b4783bae78,initial,effectiveness_skepticism,0,3,0
84b4783bae78,initial,fairness_equity,0,3,0
84b4783bae78,initial,global_scale_impact,0,3,0
84b4783bae78,initial,local_community_focus,1,3,0.3333333333333333
84b4783bae78,initial,long_term_structural,0,3,0
84b4783bae78,initial,moral_duty_compassion,0,3,0
84b4783bae78,initial,personal_connection_identity,0,3,0
84b4783bae78,initial,short_term_relief,0,3,0
84b4783bae78,initial,skepticism_uncertainty,0,3,0
84b4783bae78,initial,tradeoffs_balancing,0,3,0
84b4783bae78,initial,urgency_basic_needs,1,3,0.3333333333333333
84b4783bae78,initial,visibility_salience,0,3,0
8948e22761d2,initial,cost_effectiveness_impact,0,4,0
8948e22761d2,initial,deservingness_targeting,1,4,0.25
8948e22761d2,initial,effectiveness_skepticism,0,4,0
8948e22761d2,initial,fairness_equity,0,4,0
8948e22761d2,initial,global_scale_impact,0,4,0
8948e22761d2,initial,local_community_focus,1,4,0.25
8948e22761d2,initial,long_term_structural,0,4,0
8948e22761d2,initial,moral_duty_compassion,1,4,0.25
8948e22761d2,initial,personal_connection_identity,0,4,0
8948e22761d2,initial,short_term_relief,0,4,0
8948e22761d2,initial,skepticism_uncertainty,0,4,0
8948e22761d2,initial,tradeoffs_balancing,0,4,0
8948e22761d2,initial,urgency_basic_needs,1,4,0.25
8948e22761d2,initial,visibility_salience,0,4,0
8d4b92f5ba5d,initial,cost_effectiveness_impact,0,3,0
8d4b92f5ba5d,initial,deservingness_targeting,1,3,0.3333333333333333
8d4b92f5ba5d,initial,effectiveness_skepticism,0,3,0
8d4b92f5ba5d,initial,fairness_equity,0,3,0
8d4b92f5ba5d,initial,global_scale_impact,0,3,0
8d4b92f5ba5d,initial,local_community_focus,1,3,0.3333333333333333
8d4b92f5ba5d,initial,long_term_structural,0,3,0
8d4b92f5ba5d,initial,moral_duty_compassion,1,3,0.3333333333333333
8d4b92f5ba5d,initial,personal_connection_identity,0,3,0
8d4b92f5ba5d,initial,short_term_relief,0,3,0
8d4b92f5ba5d,initial,skepticism_uncertainty,0,3,0
8d4b92f5ba5d,initial,tradeoffs_balancing,0,3,0
8d4b92f5ba5d,initial,urgency_basic_needs,0,3,0
8d4b92f5ba5d,initial,visibility_salience,0,3,0
9d9c3d6a7d9c,initial,cost_effectiveness_impact,0,3,0
9d9c3d6a7d9c,initial,deservingness_targeting,1,3,0.3333333333333333
9d9c3d6a7d9c,initial,effectiveness_skepticism,1,3,0.3333333333333333
9d9c3d6a7d9c,initial,fairness_equity,0,3,0
9d9c3d6a7d9c,initial,global_scale_impact,0,3,0
9d9c3d6a7d9c,initial,local_community_focus,1,3,0.3333333333333333
9d9c3d6a7d9c,initial,long_term_structural,0,3,0
9d9c3d6a7d9c,initial,moral_duty_compassion,0,3,0
9d9c3d6a7d9c,initial,personal_connection_identity,0,3,0
9d9c3d6a7d9c,initial,short_term_relief,0,3,0
9d9c3d6a7d9c,initial,skepticism_uncertainty,0,3,0
9d9c3d6a7d9c,initial,tradeoffs_balancing,0,3,0
9d9c3d6a7d9c,initial,urgency_basic_needs,0,3,0
9d9c3d6a7d9c,initial,visibility_salience,0,3,0
ad571f253120,initial,cost_effectiveness_impact,1,2,0.5
ad571f253120,initial,deservingness_targeting,0,2,0
ad571f253120,initial,effectiveness_skepticism,0,2,0
ad571f253120,initial,fairness_equity,0,2,0
ad571f253120,initial,global_scale_impact,0,2,0
ad571f253120,initial,local_community_focus,1,2,0.5
ad571f253120,initial,long_term_structural,0,2,0
ad571f253120,initial,moral_duty_compassion,0,2,0
ad571f253120,initial,personal_connection_identity,0,2,0
ad571f253120,initial,short_term_relief,0,2,0
ad571f253120,initial,skepticism_uncertainty,0,2,0
ad571f253120,initial,tradeoffs_balancing,0,2,0
ad571f253120,initial,urgency_basic_needs,0,2,0
ad571f253120,initial,visibility_salience,0,2,0
b7252e46e281,initial,cost_effectiveness_impact,0,3,0
b7252e46e281,initial,deservingness_targeting,1,3,0.3333333333333333
b7252e46e281,initial,effectiveness_skepticism,0,3,0
b7252e46e281,initial,fairness_equity,0,3,0
b7252e46e281,initial,global_scale_impact,0,3,0
b7252e46e281,initial,local_community_focus,1,3,0.3333333333333333
b7252e46e281,initial,long_term_structural,0,3,0
b7252e46e281,initial,moral_duty_compassion,0,3,0
b7252e46e281,initial,personal_connection_identity,0,3,0
b7252e46e281,initial,short_term_relief,0,3,0
b7252e46e281,initial,skepticism_uncertainty,0,3,0
b7252e46e281,initial,tradeoffs_balancing,0,3,0
b7252e46e281,initial,urgency_basic_needs,1,3,0.3333333333333333
b7252e46e281,initial,visibility_salience,0,3,0
e384b04afce3,initial,cost_effectiveness_impact,0,3,0
e384b04afce3,initial,deservingness_targeting,1,3,0.3333333333333333
e384b04afce3,initial,effectiveness_skepticism,0,3,0
e384b04afce3,initial,fairness_equity,0,3,0
e384b04afce3,initial,global_scale_impact,0,3,0
e384b04afce3,initial,local_community_focus,1,3,0.3333333333333333
e384b04afce3,initial,long_term_structural,0,3,0
e384b04afce3,initial,moral_duty_compassion,0,3,0
e384b04afce3,initial,personal_connection_identity,0,3,0
e384b04afce3,initial,short_term_relief,0,3,0
e384b04afce3,initial,skepticism_uncertainty,0,3,0
e384b04afce3,initial,tradeoffs_balancing,0,3,0
e384b04afce3,initial,urgency_basic_needs,1,3,0.3333333333333333
e384b04afce3,initial,visibility_salience,0,3,0
ec338cde8cdc,initial,cost_effectiveness_impact,0,3,0
ec338cde8cdc,initial,deservingness_targeting,1,3,0.3333333333333333
ec338cde8cdc,initial,effectiveness_skepticism,0,3,0
ec338cde8cdc,initial,fairness_equity,0,3,0
ec338cde8cdc,initial,global_scale_impact,0,3,0
ec338cde8cdc,initial,local_community_focus,0,3,0
ec338cde8cdc,initial,long_term_structural,0,3,0
ec338cde8cdc,initial,moral_duty_compassion,0,3,0
ec338cde8cdc,initial,personal_connection_identity,0,3,0
ec338cde8cdc,initial,short_term_relief,0,3,0
ec338cde8cdc,initial,skepticism_uncertainty,0,3,0
ec338cde8cdc,initial,tradeoffs_balancing,0,3,0
ec338cde8cdc,initial,urgency_basic_needs,1,3,0.3333333333333333
ec338cde8cdc,initial,visibility_salience,1,3,0.3333333333333333
f302a80daf1f,initial,cost_effectiveness_impact,0,2,0
f302a80daf1f,initial,deservingness_targeting,0,2,0
f302a80daf1f,initial,effectiveness_skepticism,0,2,0
f302a80daf1f,initial,fairness_equity,0,2,0
f302a80daf1f,initial,global_scale_impact,0,2,0
f302a80daf1f,initial,local_community_focus,1,2,0.5
f302a80daf1f,initial,long_term_structural,0,2,0
f302a80daf1f,initial,moral_duty_compassion,0,2,0
f302a80daf1f,initial,personal_connection_identity,1,2,0.5
f302a80daf1f,initial,short_term_relief,0,2,0
f302a80daf1f,initial,skepticism_uncertainty,0,2,0
f302a80daf1f,initial,tradeoffs_balancing,0,2,0
f302a80daf1f,initial,urgency_basic_needs,0,2,0
f302a80daf1f,initial,visibility_salience,0,2,0
f80d4f54b108,initial,cost_effectiveness_impact,0,3,0
f80d4f54b108,initial,deservingness_targeting,1,3,0.3333333333333333
f80d4f54b108,initial,effectiveness_skepticism,1,3,0.3333333333333333
f80d4f54b108,initial,fairness_equity,0,3,0
f80d4f54b108,initial,global_scale_impact,0,3,0
f80d4f54b108,initial,local_community_focus,1,3,0.3333333333333333
f80d4f54b108,initial,long_term_structural,0,3,0
f80d4f54b108,initial,moral_duty_compassion,0,3,0
f80d4f54b108,initial,personal_connection_identity,0,3,0
f80d4f54b108,initial,short_term_relief,0,3,0
f80d4f54b108,initial,skepticism_uncertainty,0,3,0
f80d4f54b108,initial,tradeoffs_balancing,0,3,0
f80d4f54b108,initial,urgency_basic_needs,0,3,0
f80d4f54b108,initial,visibility_salience,0,3,0
